date,NVDA,AAPL,MSFT,MU,AMZN,AMD,GOOGL,AVGO,GOOG,META,TSLA,WMT,INTC,CSCO,COST,QQQ
2022-09-06,,0.371078240487763,0.3778057389943848,0.5119952720962447,0.4558205149140958,0.5952640284502759,0.4046812487118906,,0.394887913333435,0.5483061738502316,0.4955928818716107,,0.4284257567969908,0.2878154871760603,0.3247114849711014,0.3162969133108337
2022-09-07,,0.3474957205965202,0.3224787743105175,0.4731705558030629,0.4291315830381549,0.5544670176115559,0.4077615707567888,,0.364250936298053,0.5208077567635983,0.4530238734832486,,0.391477384561919,0.2702204868560971,0.3290625661064812,0.3001936635351583
2022-09-08,,0.3134721002452213,0.2852622397726618,0.4624823359277368,0.4208926063341877,0.523357307645492,0.3369263856900683,,0.3379173049934911,0.5215538871043259,0.4137336691632238,,0.3663809723652074,,0.308373225881516,0.3106841046282884
2022-09-09,,0.2998061694730879,,0.4753105038586801,0.3863898183012776,0.5000809312068282,0.3875171231398429,,,0.5032443283313204,0.4044943949645495,,0.3146447648505203,0.2319403116886086,0.3023402354890691,0.2822862641381687
2022-09-12,,,,,,,,,,,,,,,,0.3221864124499857
2022-09-13,,,,,,,,,,0.5414435981538067,,,,,,0.3224189764760297
2022-09-14,,,,,,,,,,0.5221077583729327,,,,,,0.3220086634565571
2022-09-15,,,,,,,,,,0.5207676584687174,,,,,,0.3223702050752757
2022-09-16,,,,,,,,,,0.5199122552850898,,,,,,0.3185784853655428
2022-09-19,,0.3574743417524903,0.3139502675036215,0.4930480236095231,0.4271167984689805,,0.3515704699496507,,0.3547664701938658,0.5047065263654459,,,0.4208108305791362,0.2221487848027734,,0.338072981499306
2022-09-20,,0.3723606338426832,0.3273009398032102,0.4973336599961476,0.4366284787902623,,0.3631533356514508,,0.3625669909797251,0.525704849524448,,,0.4181053144628048,0.2222297620225467,,0.3492372042673545
2022-09-21,,0.3858852023650973,0.3327589642493926,0.4975508151224844,0.4306398733095153,,0.3621972888782881,,0.3663400422108784,0.5213941278498806,,,0.422306713365013,0.2345827045112082,,0.3314875185452726
2022-09-22,,0.3716985507972263,0.3169745197092564,0.5074360872503583,0.4194485224307966,,0.3584569231342541,,0.3567878877589036,0.5101108936403966,,,0.4068437455558599,0.2320604078707993,,0.3265416925033967
2022-09-23,,0.3834299274020396,0.3368766492199966,0.5122254460054778,0.424465705716414,,0.3663730095460258,,0.3668309458382954,0.5274910646494989,,,0.4226136861857237,0.2431180341268946,,0.3347341163356891
2022-09-26,,0.4037706898697643,0.3604611079691159,0.5394098964313051,0.4545274881480423,,0.3903699490699002,,0.3861594122386347,0.5606324676176622,,,0.4315205145971862,0.2623902111729791,,0.3493949379969175
2022-09-27,,0.4141468682251767,0.346288507129186,0.5386498641591331,0.460494365353686,,0.3946167538247608,,0.3931584864368325,0.5495010018621556,,,0.4380570707547702,0.2625632095315023,,0.3651243472766002
2022-09-28,,0.3824273220023207,0.3378430772865599,0.509700478174812,0.4470516124273135,,0.377928291853255,,0.375561987633465,0.5382891300731151,,,0.4153836809454772,0.2447487360114495,,0.3492746888702869
2022-09-29,,0.3936251077460658,0.3489646223345378,0.5293891221408322,0.4628857943105048,,0.3930609494098114,,0.3903094468714509,0.5485509126003386,0.8573242304946229,,0.4320805221360027,0.2553487057973823,,0.3525028607005787
2022-09-30,,0.3751255630779944,0.3486031685541101,0.4504656525207006,0.4397133584573594,,0.3766686499881476,,0.3779628849544821,0.5337876968065239,0.8798205068127283,,0.412150096034971,0.2571825597181181,,0.3558143970212043
2022-10-03,,0.3489772155138477,0.3330438371198649,0.4468493090410268,0.4341408165615498,,0.3600521621610139,,0.3622040015961487,0.5356238900415409,0.8141967172904495,,0.4168110395035201,0.2383062764721832,,0.3469284242182708
2022-10-04,,0.3324551820908252,0.3325629890647701,0.451745795966225,0.4369115994794327,,0.3651482709182252,,0.3687405627106027,0.5363822793042894,0.7947195713297969,,0.4081222056843122,0.2642025610329769,0.2703829158573471,0.3321383282761675
2022-10-05,,0.3495832185837736,0.3311215332865891,0.4623118615026372,0.4418863162302525,,0.4111305794572227,,0.4097292949989382,0.5442263566419562,0.7802336463124775,,0.3934935710711705,0.2669877270224927,0.2685914765458629,0.3527781487707448
2022-10-06,,0.3613326704698781,0.368831171638038,0.469372616199718,0.4577330807345955,0.6641788449040549,0.4248321350783866,,0.425629158570615,0.5586499202503336,0.7885520656092203,,0.4139274434713011,0.2714787615488918,0.2762131428446776,0.3202076597886428
2022-10-07,,0.3546232345044656,0.3625333637063651,0.482103674198503,0.6054206533569244,0.6151757716003919,0.4314863787894408,,0.4299059856877616,0.5697486877485122,0.7671968911377531,,0.428354632330763,0.2845464477978293,0.2839716377558647,0.3151056772857461
2022-10-10,,0.3737544360903078,0.3742184172259681,0.5106657782715476,0.6154336686732752,0.6630265820374879,0.4431905356310979,,0.4411969069470061,0.5960667851664637,0.7943534135704376,,0.466596020301628,0.321024255428237,0.2897163822320954,0.3304650999753163
2022-10-11,,0.3731727686273314,0.37681051830029,0.565657349145559,0.6263623221111532,0.687225843906949,0.4517493983104059,,0.4505957584863922,0.6126569181243704,0.8041667140357881,,0.4802018931578044,0.3389563355496867,0.2950168272081833,0.3356837365710572
2022-10-12,,0.4016018329431284,0.3797075940840967,0.5725398761314462,0.6348981358378452,0.7046040419378186,0.4554587923167664,,0.4561806249984678,0.6382041776913063,0.7919449527002199,,0.4820442875863127,,0.3011887260205496,0.3374250171858775
2022-10-13,,0.3618117799967939,0.3795210949675865,0.5425831770153298,0.6131024277220263,0.6295902494925124,0.4463393413871305,,0.4422743138262331,0.5745404478924392,0.7854892358937725,,0.4695477097381002,0.3247431503778586,0.296583829565135,0.325407309124521
2022-10-14,,0.3566228443728528,0.3794772937779826,0.5088086612301917,0.6093776761372619,0.6076046151399672,0.4476427974786172,,0.4489666508060921,0.5504102542548167,0.7978547059955007,,0.4786198933477528,,0.2966444285584683,0.32641758223225
2022-10-17,,,0.3801639993949703,,0.6154067526379373,,0.4574150326416041,,0.4498102115902717,,0.8097981745982522,,0.4572766387959319,,0.283978195635756,0.3333917815323157
2022-10-18,,,0.3843359676655785,,0.633571826448119,,0.4622545566336081,,0.4591214309202349,,0.7999821315592929,,0.4668110555803228,,0.2770552658800497,0.3515728493310073
2022-10-19,,,0.382172896664963,,0.6535292614864697,,0.4677804366182158,,0.465813351695959,,0.8481221550130843,,0.4713579474681436,,0.2771477973055445,0.3227007659460743
2022-10-20,,,0.379116441063715,,0.6278133570542739,,0.466025100914073,,0.4609299903777891,,0.7049158610727119,,0.4696877133852399,,0.273545637192022,0.3221771892219723
2022-10-21,,,0.3831701795161314,,,,0.4656468767798936,,0.4653890793782578,,0.6982201136199455,,0.4827569396485003,,0.2669959791694316,0.3266446426307633
2022-10-24,,0.3863839169955289,0.4157543128228742,0.4856513624466914,,,0.4877975641919675,,0.4806750084626418,,0.7297371797738096,,0.4799215519914799,0.366386729532469,0.2835470971264526,0.3418989016099659
2022-10-25,,0.3825466259123806,0.3894711345278935,0.4694595447609784,,,0.4965653928435248,,0.4809540020451954,,0.7266572910084166,,0.4822202144180257,0.3581405269304079,0.2772877629635889,0.2853578705218099
2022-10-26,,0.3866793674969819,0.3394611545076268,0.4734341229905755,0.7272325228999597,,0.366941257419326,,0.3627934922635322,,0.7292514555133097,,0.5115719831696992,0.3509566620775779,0.2762215944547301,0.3250915518874035
2022-10-27,,0.4208771025666741,0.3293400327378336,0.4833220934034536,0.7625097784570358,,0.374688422898202,,0.3730913872331655,,,,0.5879386724017144,0.3549277855213598,0.277186649197263,0.2705986662068053
2022-10-28,,0.3253087228937247,0.3097246701772219,0.4584312349970975,0.4767896396678336,,0.3497527296186205,,0.3474837842309829,0.5072311171582368,,,0.3502647226416064,0.3539895988396122,0.2724997018839022,0.3248868146954228
2022-10-31,,0.3371746786489169,0.3215794182262698,0.4756184675728571,0.4728694609442448,,0.3629428135542334,,0.3560551697075581,,,,0.3573996608475719,0.3692716680868831,0.2737363297803614,0.3207389092140641
2022-11-01,,0.3355049415470884,0.3279242124580483,0.4779755144593802,0.4789019053119392,0.5819226337311195,0.3688455474756709,,0.3687928917888359,0.5694917168136223,,,0.346838264049952,0.3779094843580021,0.2679036098438239,0.3142121517251033
2022-11-02,,0.3634451060681476,0.3320503113087217,0.4718247698208498,0.4574177518483348,0.5334339956764913,0.3831209976384308,,0.3893494550963997,,0.6946547991850925,,0.3644557068771595,0.3841782295080012,0.34940599054694,0.3139958923740801
2022-11-03,,0.3587275979983762,0.3026596647637405,0.4656000744066705,0.4566255005893945,0.5331751502046088,0.3602907358462289,,0.362527791014309,,0.6885978612571881,,0.3626757692201202,0.4005959091964587,0.3450985655601383,0.3041559767521427
2022-11-04,,0.3698072029783385,0.2950651788966811,0.472493061429056,0.4440694026550812,0.5315294469163788,0.34465546379413,,0.3397664952828039,,0.6569152553864918,,0.3669394485662839,0.4007889868961342,0.3352605492868298,0.2937862790293632
2022-11-07,,0.3759993395711221,0.2997514416981242,0.4901485587073109,0.4518552381485616,0.5449656960827804,0.3482812804156322,,0.3433014710580863,0.5766250885351107,0.7219227076559395,,0.3839110611837329,0.4077735511906155,0.3480317339404977,0.3033046063889091
2022-11-08,,0.3803444298418467,0.304256260886762,0.4945226996087687,0.459191276006504,0.5398052235894442,0.3510641158706559,,0.3488563372783485,0.551922712085379,0.7250248862927579,,0.4059810302111465,0.4172038447139814,0.3620071768240513,0.3030901234567172
2022-11-09,,0.3806353990459125,0.3116678888626984,0.5091195924727491,0.4623200666818617,0.5505764465979404,0.3615391245042577,,0.3589990016250481,0.553103475357667,0.7742230950264282,,0.4411935616074079,0.4531636117282205,0.3658195851200743,0.3154338464188063
2022-11-10,,0.3400869371080364,0.2897468651600034,0.4763382559185311,0.4750219950741456,0.5558556399120299,0.3564302273850067,,0.3515221965299281,0.5161456030424102,0.739422242566539,,0.3627141817438234,0.4214022326024894,0.375362547902184,0.3072527490965077
2022-11-11,,0.3636003603763539,0.2977976479420721,0.4937782459481694,0.4712094513239114,0.5806495684262345,0.3610309209106345,,0.3579699975225067,0.4843482728098496,0.6597928641883092,,0.3688493704226816,0.5038806794624826,0.3667491790845378,0.3039736851322522
2022-11-14,,0.3757466870981802,0.3029715227122971,,0.4906652752646544,0.5943001706113727,0.3590932620644401,,0.3543101285225091,,,,,,0.3696677412763068,0.3251704338210572
2022-11-15,,0.3806177115910468,0.2985049714629112,,0.497512724673801,0.6274055944846083,0.3911549851385443,,0.3807693429539609,,,,,,0.3873951175693466,0.311263255028857
2022-11-16,,0.3813780560730206,0.3098677819491359,,0.4983341576824691,0.5995014651140358,0.3874289872183615,,0.383006845201004,,0.7626968912259521,,,,0.3997687172292556,0.3288198665043205
2022-11-17,,0.3683729696403152,0.3026901114005312,,0.475991156549036,0.5892897514485778,0.3749355417715057,,0.3736127086286618,,0.7369121550790645,,,,0.3719513544624063,0.3062821938005201
2022-11-18,,0.3735399017994083,0.2949216899221501,,0.4645959658966553,0.576878460830928,0.3632171723321963,,0.3658957545649723,,0.7248699708581964,,,,0.3754977998116484,0.2936601843956145
2022-11-21,,0.3669197682229788,0.2914148011412389,0.4862054354571276,0.46943157741413,0.5698091232703932,0.3625891008701073,,0.3617451357034805,0.4480594856460873,0.7513173605256611,,0.4062139141494805,0.2272298162279533,0.3973078086363024,0.2966053856395992
2022-11-22,,0.3550203193693076,0.2844175235055695,0.4753447374062956,0.4563706643649526,0.5566018247994099,0.3540491304466499,,0.3508269607012779,0.4376241634613982,0.7092598480479244,,0.3896958689085426,0.2244167493470383,0.3616179103898189,0.2818975039812928
2022-11-23,,0.3724305669026678,0.2766884969414884,0.4656756759550345,0.449950294581585,0.5674248391930715,0.3291308790332922,,0.3353185696814857,0.4162881303969276,0.7131471009295531,,0.384018385635391,0.2205942925770929,0.3416901268079279,0.2854819753074768
2022-11-25,,0.3613694712372068,0.2825002588816279,0.4749858173776629,0.4672264188814823,0.5989483520368849,0.3593396040979539,,0.3408924339925193,0.4206954753024388,0.7230805094561511,,0.3837311788947687,0.2207024970448416,0.427427279095656,0.2824390771858984
2022-11-28,,0.3928361399382048,0.3093705118035219,0.5008374462855435,0.4970991233887435,0.5830652479667714,0.3972043798926997,,0.3882990778884096,0.447812605292556,0.7456839617417309,,0.4034033040853178,0.245638184645909,0.4304544798651489,0.3136402721657302
2022-11-29,,0.3871674989615364,0.3062106792870497,0.4827870006631371,0.4809917093898221,0.5900053944088776,0.3889133893312163,,0.3831065402619033,0.4483603691106379,0.7342270439351011,,0.3942738376747994,0.2350129148448216,0.4095611717009625,0.2997658298744342
2022-11-30,,0.2914117095889449,0.2998739614150781,0.4907036913785729,0.4647948608915501,0.5810377885963782,0.4129444268105873,,0.3751064412512506,0.444927857524977,,,0.2952348682931676,0.2295946739423472,0.3394184188118604,0.3229275284845759
2022-12-01,,0.4042418344330171,0.3225833121312039,0.4803474656672007,0.4549988603608852,0.6114489522370807,0.4215686189903718,,0.4090116052036977,0.4623865186973163,,,0.4310347749083406,0.2548857752657013,0.4156937792027667,0.2872505576230148
2022-12-02,,0.3284493733956816,0.2816956080420704,0.4501573351412545,0.4408266923967336,0.5699844899036048,0.3435951020929207,,0.3719266972799255,0.4575014182303443,,,0.383622832453117,0.2347391080974961,0.392994301733566,0.272946786911044
2022-12-05,,0.3891460536207943,0.3444223274632189,0.5063178075169588,0.4808309641659947,0.608748168374113,0.4540257768791316,,0.4325463464867921,0.4981225360750463,0.7173518568042485,,0.4736453275837781,0.2620837882496295,0.4330632400803193,0.3099007688596814
2022-12-06,,0.4333934905591968,0.3149986171224101,0.5287883015376393,0.4049201351671977,0.530483786677569,0.3405549360181699,,0.3392622761726564,0.528828453778232,0.7906296154606506,,0.3598282919009983,0.2208421949436557,0.3052993359502396,0.3527119269026164
2022-12-07,,0.426314005267647,0.3193223191292985,0.5591982420172009,0.4098820830394575,0.5314185038341074,0.3380786310643561,,0.3369349670061211,0.5431469897824102,0.7770811211778925,,0.3657215127487313,0.2225058803137223,0.3114962720691878,0.351372793898285
2022-12-08,,0.4299376364736763,0.3164929470283305,0.5278745522259658,0.3981507332980565,0.5396765519783427,0.3332083263440962,,0.3328026033699116,0.5364002020775989,0.7686807278665863,,0.3594787548125032,0.214638667103631,0.2976530312843183,0.3641394730963797
2022-12-09,,0.4189756707147877,0.3186516546493524,0.5370017352438368,0.4049049823336387,0.530667365879272,0.3286317346575219,,0.3317592895223881,0.5244395213800419,0.8396319260824271,,0.3623953259908787,0.2150930761755293,0.26683908984683,0.3714285025176057
2022-12-12,,,0.3337208345701036,,0.4136580629070947,0.5478386649058982,0.3457692088596807,,0.3457388054844881,,,,0.3703225792142841,0.2183035723071648,0.2729423630756613,
2022-12-13,,,0.3265394759321763,,0.3874038509583445,0.5280296294733695,0.3246292651358486,,0.326581296058623,,0.7391954207656171,,0.3579533418898791,0.2034426783963085,0.2664057791156758,
2022-12-14,,,0.3274540798541512,,0.379992632439196,0.5021301981504697,0.3102205347850329,,0.3098383655668208,,0.7238625852800679,,0.3420555843894953,0.2040141309361759,0.2540467644080426,
2022-12-15,,,0.3288233942585884,,0.3889944792446585,0.4991763936690265,0.3225603438848962,,0.3187283497430554,,0.7145396869840281,,0.3420159640067925,0.2075017921239997,0.2535939805744428,
2022-12-16,,,0.2935951500768219,,0.3808739126086392,0.4810731282018605,0.3190058860482531,,0.3196600089786078,,0.7102816953777076,,0.3349724500775821,0.2002143285753742,0.2466434786907554,
2022-12-19,,0.3266170251066178,0.2908232529019317,0.4359609971449373,0.4061045282935452,0.4808423980260248,0.3236479622038716,,0.3234445389621649,,0.7306557966022911,,0.3346499154845251,0.200983220583592,0.245972708666189,0.245305608166028
2022-12-20,,0.3215343265901486,0.3013968624601409,0.4282175043842648,0.3970310792089916,0.4807133037231749,0.3110853743891028,,0.3136388109849178,0.4516865950817195,0.7545107787424365,,0.3340117445867084,0.1894698750055494,0.2383162423158676,0.2406023046619854
2022-12-21,,0.310973112492225,0.287058901318757,0.4310234153161636,0.3764570210492804,0.4711783929441105,0.3003325367813836,,0.3008855396948653,0.4354764043013237,0.7388558811265996,,0.3187599118990125,0.1847952732276731,0.226787217401316,0.2371700218181862
2022-12-22,,0.3303412389732651,0.3016302805254555,0.3757082537038461,0.4056221486679057,0.5002491909527064,0.3231159004255974,,0.3229660206719576,0.4556998674174657,0.8219345013178865,,0.3489086917888311,0.1980193928959589,0.2396503610717334,0.2350001831825861
2022-12-23,,0.3185269416436341,0.2943465193789824,0.375000226789048,0.3913109785327668,0.4857546813721722,0.3126440439643027,,0.3134197597659301,0.4409461905785613,0.7915776959747872,,0.338697208298523,0.1812798165362136,0.2253593342616131,0.2276930777827026
2022-12-27,,0.3367644858201727,0.3082920047916508,0.4068959646116878,0.4314271064614418,0.5084693153165455,0.3333752605528974,,0.3363033737638277,0.4657617931209926,,,0.3572145134196025,0.1931979696346915,0.241541527659697,0.2442367682373879
2022-12-28,,0.3593488705982086,0.3097841662631395,0.4249742765539728,0.4418297778834694,0.5160640231597546,0.3505982292756585,,0.3507617072996227,,0.8828835757833136,,0.3779409213142069,0.1987923845214766,0.2496586668473922,0.2546613263494555
2022-12-29,,0.3303514736322896,0.2992874317051203,0.3922441286314682,0.4098340310049313,0.4904925010252471,0.319076508575452,,0.3224751774831207,0.4575197786309336,0.8366105645560546,,0.3477534279476688,0.1804925141844151,0.2375014778154179,0.2387986781087724
2022-12-30,,0.3310200512685053,0.3043945114864795,0.4102872249672705,0.4145800730276575,0.4937908118547124,0.3223765731519557,,0.323700925939157,0.4549829189526818,0.8239914712239235,,0.3583897768227296,0.1774488978806735,0.2354638564746194,0.2442539941860113
2023-01-03,,0.3671150951360123,0.3229325165300194,0.4315609489754204,0.4378929349797073,0.5227474193954358,0.337201640743363,,0.3373761907177059,0.4804491063576289,,,0.3755265435938378,0.182063370485616,0.25251282498973,0.2508049269006958
2023-01-04,,0.3321709787294282,0.3041740338482825,0.4220478346982496,0.4303974303130826,0.5071138784714255,0.3469081692431765,,0.3760877485389522,0.4631614375057311,0.7458963824424627,,0.3678034704946742,0.2459235639779514,0.2494410695683226,0.2452391815433448
2023-01-05,,0.3445189283379941,0.3124863127177462,0.4249721886449887,0.4619832130029266,0.5105094002918004,0.3753005335366521,,0.3794605592322352,0.4672930838659707,,,0.3772075322940532,0.2469430433449106,0.2564175010659297,0.241750415583916
2023-01-06,,0.2900922865742271,0.2725250641321814,0.4120278093686849,0.4026239242779617,0.477260934586567,0.3390734186786537,,0.3549109550900685,0.4155811271586263,0.7123987861772553,,0.3529540082476191,0.220775290917752,0.2349189747607899,0.2285941539753344
2023-01-09,,0.3125230108628258,0.2881395959872283,0.4345258362234069,0.4234504779758744,0.5300847247756767,0.3652416195238107,,0.3783064684028618,0.4358355583362137,0.7171385350948445,,0.3931502067529921,0.2517258177336431,0.2515873232548622,0.2372088713997809
2023-01-10,,0.3069180577774778,0.2935967957697908,0.4286411954742338,0.4199591330528876,0.5219163097955791,0.3634720256464513,,0.3767072406958713,0.4204715014726555,0.7065554085080917,,0.3773511858776864,0.2441993215808127,0.2407905068137904,0.2330672612611413
2023-01-11,,0.3173910294952499,0.3019503193414085,0.4451670232984861,0.456076639645846,0.5274527753507013,0.364760423862623,,0.3889877041058616,0.4348913265106651,0.6813752262077201,,0.3906469785286625,0.2610757916673401,0.2623581537378908,0.2384646770670087
2023-01-12,,0.2598644032614414,0.2414557393618715,0.3667510550706542,0.357985742535591,0.4423184223027565,0.3068788980960026,,0.3641829591531961,0.3589984478458465,0.6274544937025334,,0.3377168406131842,0.2311837832404912,0.2134426965426549,0.2161557131211942
2023-01-13,,0.214983055308181,0.2106603064888058,0.3042718386423813,0.3419094862218416,0.397495707480803,0.2825475609036403,,0.3463523175155917,0.3061803111340421,0.5874654465019454,,0.2926599705455148,0.1683008814939161,0.1757189801259236,0.1992614772109408
2023-01-17,,,,,,,,,0.3749564345913185,,,,,,,0.2049345565861529
2023-01-18,,,,,,,,,0.3751038070231993,,,,,,,0.2072790340597431
2023-01-19,,,,,,,,,0.3882720514595822,,,,,,,0.2086810865950057
2023-01-20,,,,,,,,,0.3999684936820398,,,,,,,0.2064575550750813
2023-01-23,,0.2875918491284679,0.2939853436303912,0.4092764649697346,0.5187495754707749,0.5336735561519466,0.4195092408897207,,0.41953121865038,,,,0.4578474585356585,0.2714083732949378,,0.2202101178332557
2023-01-24,,0.2873796784028638,,0.4066485263226733,0.5290270340094648,0.5436821447134111,0.4088273302169852,,0.4101956082652768,,,,0.4637841942038044,0.2761597336139936,,0.243295917511418
2023-01-25,,0.302607246605718,0.2445835128694037,0.4089627138158386,0.5405716384657914,0.545355106133699,0.4109966992393783,,0.4170439571714255,,,,0.4686664172537043,0.287926873813576,,0.2232486273997667
2023-01-26,,0.291751844823382,0.2450205592946648,0.4069867581063521,0.525231672584666,0.5415744489898622,0.4022346994909597,,0.4050872441297569,,,,0.4575626100771799,0.2786747030919506,,0.2306816765340233
2023-01-27,,0.3033692117275722,0.2388335016561674,0.4146072167625008,0.5466939182328353,0.5528031963106781,0.4117997334423536,,0.4166781188115798,,,,0.261007636049464,0.2850830435003021,,0.2405735024249788
2023-01-30,,0.3520991447237306,0.258290396086164,0.4321052861229633,0.5986189478315795,0.611421319646728,0.4493858360362948,,0.4499404348373884,0.6487754290269332,,,0.2789898501029882,0.316779245576665,,0.2656367923010472
2023-01-31,,0.3433923681052021,0.2515292073344859,0.4179560193384511,0.595823464877804,0.5999567038718995,0.467148597372183,,0.4592025546455258,0.70142159577557,0.656266625364294,,0.2739883117771699,0.3166228297369366,,0.2483727757932267
2023-02-01,,0.2663137502356726,0.2182359841344724,0.4114378466424186,0.4610224246456713,0.4881813794072881,0.442671111416503,,0.3305460917175774,,0.645523212570728,,0.219772391271225,0.2478476475832683,,0.3019077966145655
2023-02-02,,0.282840090275641,0.233928133893133,0.4193826626650863,0.4463953149315569,0.5225740054172067,0.5714589758428367,,0.4080994710316367,0.3979309374545748,0.6599215488367014,,0.276794049987893,0.2529338183048475,,0.187877631302537
2023-02-03,,0.2705133570164325,0.2471371529329288,0.4148253516465015,0.379911516559654,0.4899382833553544,0.5938179900982853,,0.3129601397089844,0.4127248778917537,0.6894151306260573,,0.2805934824503507,0.2544555842323329,,0.2403565288489313
2023-02-06,,0.2717490455088545,0.2494406261661433,0.4349421563170147,0.385275322754889,0.509789005035846,0.4557759485746664,,0.3327679363671013,0.4111213341889101,0.717258798704908,,0.3297497561539946,0.262657270934637,0.2523539993853856,0.2441763303718239
2023-02-07,,0.2696985566477242,0.2501904189297435,0.4137620785899591,0.3884293444997206,0.5317620134734009,0.5392101582150848,,0.3470751840485361,0.4076092592996457,0.6948733261671227,,0.3184788923929078,0.2676140467094052,0.2471201887055827,0.2408401438310526
2023-02-08,,0.2832243595404283,0.2683604186809268,0.436317578885822,0.3998067249785578,0.5153508881304876,0.3073727393476739,,0.3583509715183116,0.4115954798898176,0.7121218987166785,,0.3351416826623773,0.2806944547595749,0.2540376521369102,0.2505364603643414
2023-02-09,,0.2878546425524974,0.284688434324685,0.4609767302990978,0.4126777332774374,0.5336057395880486,0.4500350825761435,,0.3804391570924085,0.4208873039724273,0.7403333818046078,,0.3480182826808273,0.2944641271627169,0.2568097753190602,0.2572660898019778
2023-02-10,,0.2836498599870649,0.2767188049052004,0.4320260582238208,0.3977235190343871,0.5328311895837902,0.4146819887989035,,0.358928101235372,0.4192483284472797,0.7185902583596439,,0.3360072187313963,0.2911715430538555,0.2506755602601093,0.2518467470012416
2023-02-13,,0.2920663545129879,0.2822780428413894,,0.4014515100207991,,,,0.3642077673038942,0.4267092391672679,0.7247050209384097,,0.3399687253825385,0.286706283902202,,0.2614363273633625
2023-02-14,,0.2744128522135884,0.2631476632045624,,0.3788131309797523,,,,0.3382302594707126,0.3929522098685621,0.7542569418044773,,0.3275303235577479,0.2860989879685169,,0.239208682871301
2023-02-15,,0.2659644726986288,0.2575555005061697,,0.3670635090620048,,,,0.325596331872975,0.3847962246131416,0.7583819196490782,,0.3139504987856043,0.2802626381762221,,0.2437911487914862
2023-02-16,,0.2747581463565625,0.2670830810151064,,0.3769188452531478,,,,0.3368391655175577,0.3923369082732065,0.7657365444873194,,0.3127334470119836,0.2262142984640062,,0.2353058846984421
2023-02-17,,0.2559728379603466,0.2581824590508186,,0.3639515314553376,,,,0.315508764022391,0.3741152854163292,0.7463000132540768,,0.3168533009245235,0.207510994444701,,0.2327631024082549
2023-02-21,,0.2755062555685736,0.2888562018088855,0.4207975484001183,0.3887402135012556,,0.3467391027652154,,0.345193338222336,0.4077329591395052,0.7891617767838185,,0.3736812164703503,0.2296991141224162,0.3093388478758377,0.2511826208237645
2023-02-22,,0.2737885658332826,0.2847122830598594,0.4149201989670312,0.3845769406370222,,0.3425991758974262,,0.3466069118568599,0.3946964982938848,0.7619861404893077,,0.3876829922515938,0.2323384695462271,0.300868552547448,0.2411002372088013
2023-02-23,,0.2577908894179448,0.2667917453276744,0.4108788394550263,0.3691617122764894,,0.3349917158725696,,0.3356054168289388,0.378810475129351,0.7193969288288893,,0.3705803737112743,0.2164364330706761,0.2897549873530982,0.2271139459934696
2023-02-24,,0.2578690395372601,0.2787304812195162,0.4079187391207216,0.3682682361173856,,0.3395109171882208,,0.3399780524413829,0.3821337736913188,0.7024603522946639,,0.3977365488660835,0.2126158950732067,0.2874870633377373,0.2286701519860094
2023-02-27,,0.2576197937168952,0.2823010202104304,0.414621174423958,0.3729795880855376,,0.3353962448844434,,0.3377555735882538,0.3912746305740555,0.7345367531413395,,,0.2185798400182309,0.3065827570842108,0.2366993158028904
2023-02-28,,0.2533599969482828,0.288302199923348,0.4093780106299116,0.3677614069732537,,,,,0.3994892597204169,0.7214279226382552,,,0.2013628094812176,0.2935819746495052,0.2253656690343945
2023-03-01,,0.2565539479673142,,0.4247935933850788,0.3782351962389497,,,,0.3376423690055406,0.4052955074658202,0.721507812240815,,0.4404238681187501,0.209483207277002,0.3067603927299407,0.2360045027109791
2023-03-02,,0.2512613508591809,0.2847373381967238,0.3935194180042713,0.3650467399633702,,0.3202566709916233,,0.3237477639368811,0.3795120129596042,0.6361843311946873,,0.3962951377857195,0.1936596879223233,0.3039699650631549,0.2263135367583254
2023-03-03,,0.2368923022258731,0.2658991504320455,0.3750258613167499,0.342210695504325,,0.2965904257503579,,0.2950737804721243,0.3894489387949027,0.6086929213215685,,0.3725835566285446,0.1866226474129933,0.2039594394192146,0.2284509152108032
2023-03-06,,0.2680532924667619,0.2780456262433873,0.4027023825049122,0.3756402145192123,,0.3222269805743279,,0.3344010903635372,0.4056545723350086,0.6249460383629276,,,0.1963378003725494,0.2113110109793715,0.2421575450461643
2023-03-07,,0.2324442691825476,0.2464341391144037,0.4043801004768865,0.3766904216395668,,0.2935034439385555,,0.3290211778134415,0.4110896266227163,0.6694761379750526,,,0.1987504611014924,0.2389380945300586,0.2082366830932083
2023-03-08,,0.2312011128540758,0.247227179968412,0.4062796886568453,0.3736378478535676,,0.289118992166302,,0.3427353584438863,0.4093197736939777,0.6562116310446896,,,0.2072413762118905,0.2436645104744271,0.2034456836797202
2023-03-09,,0.2471816777728894,0.2632588170196406,0.4408609576096783,0.4210964601874201,,0.3135264478851092,,,0.4397703883127938,0.6636527512136281,,0.4903248587543861,0.2325410489870247,0.2660351242000354,0.2130270242843277
2023-03-10,,0.254583367409349,0.2762627099855073,0.4414072605910289,0.4273082804989434,,0.3178186929753413,,,0.4260228477674299,0.6683328932910283,,,0.2483844742505263,0.2746038483482628,0.2127666010038015
2023-03-13,,0.2629477771479207,0.2894778256475475,,,,0.3301448831825143,,,,0.6942353663327112,,,,,0.2275845982547271
