,AAPL,MSFT,NVDA,CRM,CSCO,IBM,AMZN,VZ,JPM,GS,AXP,V,TRV,UNH,JNJ,MRK,AMGN,BA,CAT,HON,MMM,WMT,PG,KO,MCD,NKE,DIS,HD,CVX,SHW,DOW,DIA
2022-06-06,0.3269656497953418,0.2891032465629803,0.5144717591935537,0.3735388552810457,0.214196003240597,0.2094463021405986,,0.1474595503315899,0.257316024701688,0.293547430782918,0.3139230433839053,0.2777423246926225,0.1920931598291175,0.2534293035691263,0.1820141571828894,0.1745227505780099,0.2009698082476961,0.4529244244182045,0.2894409978128896,0.277427239986864,1.6352130989325349,0.2160166123855054,0.20502707571463,0.1641578624110354,0.1893508802730792,0.4043638712397364,0.3069298731570083,0.2663969228189565,0.2942444658991183,0.2773435286031472,0.2671554958809454,0.175389618602186
2022-06-07,0.2993639127224905,0.273556014622366,0.4984652471273101,0.3646975534127549,0.2018736666862594,0.2041189939383042,,0.1369444008104411,0.250224419894132,0.2874524383509809,0.301510549421398,0.26640463790343,,0.2398884245927736,0.1616943655271391,0.1644801475574359,0.1961633904240374,0.4449464300134073,0.2702396122813567,0.2856087937908122,1.4781929853983975,0.21085581332442016,0.2026695833195068,0.15553608203852,0.1840500153112431,0.397915821044332,0.2981824643220048,0.2682432599443292,0.2861656289396851,0.2645504502289331,0.260007777875842,0.1571315804826492
2022-06-08,0.2995229245002644,0.2718983595956676,0.5072974134580013,0.3423925872545829,0.2038950655092632,0.2119631401470401,,0.1406926993693424,0.2564746990554684,0.2973567252510745,0.3092953526196295,0.2664657475903213,0.1960813726039777,0.250807068361217,0.1756920198739943,0.1705799267870928,0.1912665675741637,0.4471242111407158,0.3002728412733584,0.3044900104111691,1.6633628447036914,0.22075057782028432,0.2014368059441126,0.1591372966602346,0.1865704599969914,0.4033396736857747,0.3174224498476472,0.2679703947447664,0.2876313422832722,0.2828849160190211,0.2608387045555937,0.1645679194228324
2022-06-09,0.3237790318611632,0.2948551625483031,0.5354509750357881,0.3789143936769685,0.210756915529016,0.2174738678468745,,0.1556540098949294,0.2832241323302807,0.3201868496466156,0.3326883150762884,0.3055960824406923,0.2355038081939176,0.2616261335678013,0.1790490922734027,0.1763187076512088,0.1989135118591849,0.4741258332422961,0.3076163681569287,0.3024207365223472,1.6565418594675787,0.22189089218205432,0.2178956023400926,0.1804056062426153,0.2076478692732536,0.4109473719874256,0.333461805869529,0.2820002959559046,0.291278132397548,0.2958090098121924,0.2782419469930867,0.1895691203709187
2022-06-10,0.3592515698348267,0.3170980464835535,0.5564405722555056,0.4056951225280225,0.2423599717785605,0.2440498135980485,,0.159760571981427,0.3111025293003944,0.3635553421404301,0.3505017251585959,0.3194545506173664,0.2633177450256765,0.2854624297197969,0.1851538435925941,0.1910374179848777,0.2177095729597084,0.5150877167324825,0.318798921545282,0.3335526499175881,1.6359628040159755,0.2405770254782269,0.2417848918846878,0.19239339093783,0.2239474785815194,0.4390373440225842,0.3589456997322319,0.3188537934581457,0.3106925487740622,0.3077884271083459,0.308781273168021,0.20256470230225
2022-06-13,0.4186722840933012,0.4101586829833901,0.656336590330008,0.4878772223699495,0.27500028136501,0.279372867749533,,0.1930940716985048,0.3633656553381497,0.3980544469947883,0.4141026989084298,0.3756964122120589,,0.3221759825341522,0.2201057877420263,0.2239446905969355,0.2525030601545917,0.61460905649455,0.3654198959168946,0.3894631481659145,1.675330537293866,0.2699434065785449,0.2603790248951973,0.2200157993563341,0.2451845474187128,0.5010068831695748,0.4128189916944075,0.3623830112475575,0.3864942266558887,0.3351141602975926,0.3740996575991409,0.2447225207178784
2022-06-14,0.3798085483670801,0.3570645978413755,0.6129721209984904,0.4743642387002257,0.2529480292197276,0.2708986107234434,,0.1884111277089507,0.3384483440202803,0.3805427286596092,0.4018378030736473,0.3445005446107617,0.2823068222932527,0.3168610644246832,0.2156321869695351,0.2442789592201192,0.2470921080541818,0.600512973905269,0.3536422813841184,0.3718372789208867,1.6541664970069645,0.26212405323758464,0.2686644221111076,0.2606474307102734,0.2470483295895404,0.4855987832331762,0.3946746477528225,0.3497010477904469,0.3595854422857523,0.3910805515310028,0.3613272364890271,
2022-06-15,0.351471596117353,0.3343968676844969,0.5724454373461861,0.4274264152073911,0.2287760394619516,0.2453882471312745,,0.1671162798778559,0.3114005976401929,0.3609484523326391,0.3630173910110889,0.3178960165944074,0.246657940972231,0.2837724612126819,0.1975472077416853,0.2275600290460949,0.2242860348767154,0.5521280331385043,0.3246180283342846,0.3198764943200961,1.891703278938078,0.24615444595673444,0.2454385164721184,0.2333466860760579,0.2252512227748961,0.4547485135913932,0.3630817878654787,0.3197872125549479,0.3428043509897502,0.3295255840073146,0.3291743752709504,0.2176368912954475
2022-06-16,0.3896329336778532,0.3764485322799906,0.6324902697065682,0.4703758696834756,0.2605680796181988,0.2764758592940938,,0.1929003320973951,0.3280602830107554,0.3798265869087473,0.4086391471742358,0.35787165708289,0.2780597734133355,0.3202337832262711,0.213393418135461,0.2393739924835862,0.2516607815476923,0.574391958704891,0.3763597068033374,0.3561449306732655,1.7644208145044031,0.2611579701810836,0.2586893997190571,0.2497359019120242,0.2355114961507136,0.5232170414780831,0.3873299889716995,0.3445530365114012,0.4017060050547283,0.3586437577093782,0.3564628081933981,0.2452441587595984
2022-06-17,0.35952843823409,0.3261864131104326,0.5776701004080742,0.4392311102123491,0.2356475187369327,0.2621130259862115,,0.167367565445846,0.3070995581682817,0.3610881324274165,0.3800655207084625,0.338301224640448,0.2639257491642925,0.3091800624224938,0.1977622623998786,0.239840438875459,0.2328572406005304,0.5571481525367641,0.3445467650569027,0.3316189296664825,1.7573074133922482,0.24520146684210395,0.2541503613048005,0.2399153585276836,0.239997980430774,0.4912420060777027,0.3677943071267641,0.3311600735666981,0.4126716812160227,0.3443905725158677,0.3445564392057743,0.2308781426340927
2022-06-21,0.3431230179317228,0.3208801621055038,0.5758106387745232,0.4255137903049411,0.2096961658909293,0.2374299723972857,,0.1561400039557365,0.2988777244795776,0.3435755628645241,0.3518474380973336,0.3089132899780754,0.2434037853437214,0.3102963818960468,0.1850327375778654,0.2209999882208609,0.2120724232341514,0.5205309194474939,0.330411433125838,0.3409624744047267,1.8670195241072889,0.24078914663207968,0.2426581649005052,0.2243146467457016,0.2173889358267584,0.481428395267756,0.3611804869985559,0.3233132149137797,0.3812575363253311,0.3289718085236253,0.3283292475707695,0.224231619623928
2022-06-22,0.349637262999908,0.3178809683317111,0.5784990584380739,0.4187997223333811,0.2217608874329292,0.2397940875309226,,0.156674685264473,0.3034237940343844,0.3433745029363326,0.353182024947774,0.3155838119861811,0.2347989560086716,0.3039436178306849,0.19657337515865,0.2236664628529662,0.2022155030998059,0.5290972096505674,0.3590373934312497,0.3533613145477345,1.941349470442557,0.2407237089649536,0.23267033758472,0.2272313364535233,0.2205336279796016,0.5067716028757246,0.3436760738289482,0.3239198407184095,0.4056751996107272,0.3311084089717604,0.3569710334584886,0.2308507214431364
2022-06-23,0.3402588023415596,0.3080917445115669,0.5532265513993353,0.4072537745103076,0.2240845356478914,0.2387123964396737,,0.1560320755613507,0.3194141589949352,0.3571776708528639,0.3647179029437802,0.3093328177574726,0.24286306041398,0.2988736193226032,0.176295063554021,0.2209415718498128,,0.5236071833604393,0.3771241523408116,0.3636211448416846,1.978131269749977,0.2272815385389322,0.2298973292665501,0.219704544012851,0.2181555286198593,0.5093904264319906,0.349235625195601,0.3150972487019031,0.4394807439204911,0.3347291189302436,0.3514873169588817,0.2019166573394734
2022-06-24,0.3033937647984569,0.2843468953681364,0.5142063407160532,0.3896308942258828,0.1980722429963277,0.2178396855405766,,0.1515168362812564,0.2839811164658428,0.3225023210301432,0.3228827312159789,0.2875663503386771,0.2514463975725386,0.2988665573453125,0.1682281883174933,0.2248196569798809,0.1837247173915513,0.4949187686636873,0.3349536377921359,0.3349142333316087,2.204849221143334,0.22260253572177305,0.2250483991876323,0.2027317504083079,0.1980011788567698,0.49342078371894,0.3269929447527777,0.2922136083030681,0.395721464560592,,0.3279394619034761,0.1892897023049134
2022-06-27,0.3177720805460909,0.2915097423471326,0.5496078966882052,0.406112530102593,0.200718079823316,0.2151969705534007,,0.1502569206136216,0.296276539008992,0.3399262946905778,0.3343071911000031,0.302680909072398,0.2656238783989302,0.3000726244215577,0.1743507516195736,0.2218600263069043,0.194968706559668,0.513847001354994,0.3476634611990798,0.3507962991007032,2.30542831902114,0.21838929760560793,0.2276155922554745,0.2118246890367647,0.201581445952117,0.589770554712025,0.3440495493969834,0.298347868449079,0.3743845173771906,0.3088440556968438,0.3474340774539906,0.2061626052858873
2022-06-28,0.3433471408576755,0.3162104340335707,0.5836808923648394,0.4334296693198064,0.2128634162202228,0.2192079909191553,,0.1512429627273811,0.2907933128590177,0.3371878760196178,0.343896932532297,0.3199739268667895,0.2458326250993437,0.2967563069455489,0.1908146103240645,0.2299698794412306,0.1984363723656523,0.5407912646933035,0.3493915898182,0.3532039072052871,2.25721686119913,0.2254684235044045,0.2306561964017425,0.2225432361751727,0.2105236952626143,0.3958804013467394,0.3568106478211577,0.3245391431304243,0.3836389365890327,0.3243813473875717,0.3541244201302273,0.2122275100178282
2022-06-29,0.3332612384200145,0.3101837272550781,0.6012526546098335,0.4322743048452904,0.2058431684378832,0.2255759124721034,,0.1421432284050333,0.2897604943564906,0.3301980246408605,0.3609414160163427,0.3061947376975118,0.2396346628213287,0.3004734355384832,0.1801547416476593,0.222476984848736,0.1931460898565676,0.5449806475047687,0.377020504758963,0.386226881585481,2.27652974814513,0.2288662904644894,0.2229321142151631,0.2181535387505537,0.2130399873969889,0.3944915558550408,0.3577228769683551,0.309669121222093,0.3989296749145919,0.3181900454419329,0.3523894863961898,0.2053914219335232
2022-06-30,0.3517074351853134,0.3379932490913938,0.6055768030983063,0.4483479230969167,0.2006870097583265,0.2297127374137793,,0.1458869307236877,0.3072151319369369,0.3577262704556347,0.3911883498752405,0.3340613807561306,0.2204312075705909,0.3287289177244894,0.1968302843984899,0.2419974330955652,0.1997162617255455,0.5486028454110657,0.3807316011457011,0.3656794948129694,2.325621864392769,0.2272379863764622,0.2362809335754591,0.2244767725782266,0.2130997667643709,0.3943152868440438,0.3849501520705267,0.3261215680711147,0.3973916286838193,0.3315138227694394,0.3434176404106769,
2022-07-01,0.3147999788466864,0.2877949594398001,0.5747183749057768,0.4211244690276681,0.1849999368438049,0.221063818172179,,0.1159289687793116,0.28424120628734,0.322879237576715,0.3537448223687966,0.2926180203153905,0.2257568496081296,0.2837000820610689,0.1741608746838383,0.2237595569926343,0.1876519550842913,0.5183322307928615,0.3517487149541958,0.362799884161425,2.6987093106638977,0.20997175007979013,0.209779354287955,0.2098901333640666,0.1944265497549858,0.3573384142701967,0.3520074251186828,0.2986500346072908,0.3724550231373883,0.2940512296943752,0.3304748045951071,0.1907343195923259
2022-07-05,0.3534022757620748,0.3240061170430064,0.5714075270256511,0.4304563015071732,0.3322205438829099,0.2637722335620152,0.5003116737286525,0.1615990886596188,0.3257142732539282,0.3593908967052054,0.3938116258480136,0.330055059043355,0.2769734537984303,0.2868208247120701,0.1917162409221774,0.2505374283671643,0.2304231208877277,0.5523052974587568,0.3711833570230808,0.3376409578670772,1.392522826278246,0.2588177300267749,0.213513654320307,0.237277931447703,0.2354777629120855,0.3610101979023067,0.4132865538579527,0.3336522370762196,0.3957787735606035,0.3216610208589165,0.390094524404076,0.1980036482564748
2022-07-06,0.3334702255602895,0.3185206121381172,0.5637891824796575,0.4176866902099616,0.3329320299582639,0.2609337234988828,0.4882198086223175,0.1520119242696763,0.3437092303584863,0.348703217205272,0.3767784115084325,0.3252484842814547,0.2633978001927283,0.2792355745879719,0.1880993568224391,0.2420185004155673,0.2285455978851454,0.5544006760142145,0.3752935190519401,0.3327440989015998,1.450640814727015,0.25826145431491265,0.2099443149884719,0.2335152740966591,0.2329425780815836,0.3514237390646197,0.4126170913981898,0.3264710832120839,0.4016080165458129,0.3183389903733151,0.3848939503920901,0.2046340878483857
2022-07-07,0.3275001624549646,0.2996389129603296,0.5252079986425332,0.3985681393536846,0.3257173863211031,0.2582340844664275,0.4605715964171974,0.2057710309314764,0.3131175393170943,0.330620480335772,0.3757369428839908,0.3124654330256206,0.2515426891454494,0.2768256851024426,0.1846281741598246,0.2328312256699754,0.2237551728157652,0.5233087626966002,0.353664580077474,0.3358678539395868,1.439853109591024,0.2570406069253963,0.2054197821651444,0.2262847660763329,0.2274656132561055,0.3320186922551243,0.4021507925904942,0.3155090693350555,0.3810280201473761,0.3213520842904454,0.3567840781719651,0.1854566442938066
2022-07-08,0.3163215299767328,0.294068025069776,0.5157276340878719,0.3894636325093817,0.3215453511641831,0.2499355703343223,0.451528550020637,0.2010621680231337,0.3036368613409668,0.3302031330441148,0.3677459153596977,0.3042020524091497,0.230000210126219,0.2627216470521935,0.1802937196008959,0.2324119564643514,0.2181962994789061,0.5131814886515227,0.3379226137445427,0.3295840156781405,1.4242434669700037,0.2489920477639235,0.1917768161860278,0.2156796546878082,0.2221724381833808,0.3240354802823177,0.3900684131739432,0.3092395093471369,0.3614714763574803,0.3187360667028151,0.3512789985335881,0.1793662820173643
2022-07-11,0.3376554173435889,0.3182089136668045,0.5587724148609406,0.4018352572145987,0.3325922703620489,0.2636863163948186,0.4822572463235604,0.2038779541313395,0.3207756159471729,0.3386970143799086,0.3800248719143219,0.3195024423507276,0.2487538991233174,0.2673447609512385,0.1891036020249936,0.2319612911348205,0.2254808949413807,0.5404063335590725,0.3609488216294405,0.3357021822331897,1.4652574642322918,0.255071390742219,0.2018039268633294,0.2269848342064178,0.2314698951955525,0.3486137363266225,0.4007675586431891,0.3249424884742716,0.3773035754045616,0.3373878356318568,0.3808358362496264,0.2017621218226674
2022-07-12,0.3510289170803981,0.34442843110362,0.5610520278250954,0.4333165732855772,0.3509936398668133,0.2752383542195532,0.4876446462889563,0.2180261693764698,0.3304432968273444,0.3530951128605408,0.3953589090380217,0.3319250139377749,0.2621819437942112,0.2855627995967634,0.2005421233030894,0.2444299034931842,0.2427653611661051,0.5443754691161783,0.359815450595277,0.3530162854600986,1.555691900792397,0.26412616584631265,0.2181332508351565,0.2327028245478785,0.2345857205822877,0.3519489142646366,0.4080830386732959,0.3364404445596334,0.3889165746151382,0.3435555339156371,0.3816495860022277,0.1996229002090963
2022-07-13,0.3524376454720267,0.3382180053927976,0.5684021464943664,0.4327093837196529,0.359907421643292,0.2902611281061179,0.4932257888176291,0.2183291783570033,0.3468912983011117,0.3572844767344736,0.3917716841416588,0.3408923810434515,0.2838415280997721,0.2796631311229099,0.19723714866102,0.2426297342384838,0.249989084611309,0.5437904594385735,0.3537435069511336,0.3430020472463941,1.724823595217744,0.2625305804235856,0.2107990894545694,0.2270926910896354,0.2425054191051872,0.3607602509964533,0.4135496792997966,0.3333983066744182,0.3799815279242677,0.3455666555949193,0.3764230124243284,0.1913045088854004
2022-07-14,0.3444863735985217,0.3307545503276765,0.5431928252212184,0.4337736642174394,0.3473527569821492,0.2771827875435042,0.4856096271475961,0.2100082696938444,0.3074782141935596,0.3637050820045281,0.3971647082921652,0.3383348476168341,0.2905569882936939,0.2838801031583324,0.1942857808928307,0.2402696509515778,0.248170680761005,0.5409366839623195,0.3554375434188236,0.3301695124054979,1.7006114914766124,0.26406224093631836,0.206791942841529,0.2247965975835414,0.2372039197933936,0.3402762780370335,0.4224399805746716,0.3311452489010849,0.390114338449231,0.3560576501821316,0.3686203210041872,0.2053953471933652
2022-07-15,0.3167576509658255,0.322866737530542,0.5099606364069704,0.4036059431443588,0.3421221921700452,0.2657592343633417,0.4636110837531538,0.201914875036909,0.2869243748961879,0.3246910918393457,0.3789690258118632,0.3253470474335055,0.264565281126156,0.2348644962188038,0.1824537743072932,0.2273565908785928,0.2242430394437377,0.5051044023092537,0.3319615668910772,0.3359332181976244,1.577089192648476,0.2557345196474025,0.1911279752331531,0.2151063922000193,0.2121878111779967,0.32691178842063,0.3895545829914737,0.314956815203275,0.3542179802938774,,0.3400099958083287,0.1746443382707775
2022-07-18,0.3474459385445081,0.3323495645361411,0.5547145469729576,0.4119675949640419,0.344635728388669,0.2830324588548544,0.4785979238471681,0.2139143473020031,0.298276751180699,0.3063640035214054,0.3832981418447496,0.3246733741337174,0.2651607396910323,0.2470209364413919,0.2060188700633816,0.2429634825496557,0.2463588862064814,0.5238806750216976,0.3327090340921027,0.3316577247867681,1.6164602727674495,0.2672416347370013,0.2071895317703408,0.2240060703415047,0.2296312890059517,0.3344618509855532,0.4082973787405223,0.3203605384389092,0.3602522266350593,0.3409749947597749,0.3461886507005698,0.1932153145395707
2022-07-19,0.3253172985362237,0.3065269736643511,0.534871254337533,0.3959328233678404,0.3426326534433839,0.2061234461799765,0.4647423573357725,0.2018847179434348,0.272283336910522,0.2949157933337274,0.3746449489936851,0.3023436232357235,0.260036886995879,0.2348047288019805,0.1828185227528137,0.2356613364202457,0.2329254902493691,0.5080882559416442,0.3518835276048724,0.3281148727887439,1.7502287400033385,0.26214962784887685,0.192803494073015,0.2132977063999486,0.2124179250391596,0.3212112012120796,0.4193995091127551,0.3091550002968379,0.3449007566924176,0.3244817801850992,0.341559991711115,0.1861143167968379
2022-07-20,0.3129263025170116,0.3172878526223294,0.5314617404551972,0.3870745169275782,0.3430105601475195,0.1879500716594232,0.4538397341500821,0.2216396481044112,0.276182769457991,0.2911609432586894,0.3548441438473737,0.3249004554215496,0.2438655532456606,0.2434937408207279,0.1859994781120351,0.2520261980034974,0.2430212210270021,0.4912384830721835,0.3385268658030586,0.3360446225287437,1.8145598002249343,0.2553607745961849,0.2016153251182119,0.2173199866193927,0.2126961179174412,0.3183542876770275,0.3950566117077422,0.3023669100824347,0.3474317738315143,0.3182643793918914,0.3337843130255107,0.1746097525828227
2022-07-21,0.3050119070845274,0.3078499554145082,0.5116734341712537,0.3650313480535685,0.3447531593468548,0.1820611020608166,0.4365109620374175,0.2441313144953692,0.2628720301673504,0.2691862186578856,0.3598856107498954,0.3112870233454751,0.2371671897658744,0.2407831156325633,0.1743717936484242,0.2455972783443008,0.2392816532893428,0.4818315484367982,0.3420877797701492,0.322991881373776,1.8639849055792608,0.2491559534709799,0.2189291866067401,0.2138079268092779,0.2137324124450585,0.3040715869258903,0.3762351307799231,0.2913309004964776,0.3532177949411214,0.3013683307517274,0.3087380996963093,0.1646248894523831
2022-07-22,0.3087004040499811,0.320966120904597,0.5115214361628819,0.3676243188288968,0.3441173715981438,0.1747225441082734,0.4520609148599294,0.2251317495872433,0.260182407496682,0.2668956727943735,0.3185889194213425,0.3178578303922538,0.2297953494057295,0.2365515718701755,0.1745185542906316,0.2425686409515166,0.2731095390587928,0.479105889115387,0.3501476055512455,0.307903491296074,1.8984572741925376,0.25280111840279823,0.2227119526427428,0.2048289359539753,0.2054069606470124,0.3094873392506251,0.3802618203858921,0.2982975771266145,0.3477487286499463,0.2934279128448407,0.3013192584600817,0.1634606628933924
2022-07-25,0.3347389382254512,0.3313781571033015,0.5354690105603722,0.3952270528282642,0.3610988818312003,0.1669818239244908,0.472943519962532,0.2062638516156961,0.2713089814485679,0.2783222607156578,0.3221339408004375,0.3256449304624923,0.2344260434196967,0.239379652105663,0.1834799763183875,0.2493327585151012,0.2410669355640873,0.4804190482080018,0.3471068458464877,0.3225594538428303,2.0307792170675523,0.264039796085208,0.2301381041629517,0.2196252911741089,0.2284584705741403,0.3216973834522682,0.3939245138418273,0.3083635890362938,0.3540597736635096,0.3177907054446638,0.3153052857287959,0.1713482370464165
2022-07-26,0.3459748374846181,0.3602314016908438,0.550835777121433,0.4392691400688974,0.38133900414304,0.1753828604183541,0.5200839687868835,0.1999725080046347,0.2884164462306128,0.289350946052838,0.3306744856286804,0.3461980220027162,0.2224517489801153,0.2469620328259608,0.1858866934754227,0.256232807233802,0.248786609763651,0.4862436796901482,0.3691407084926185,0.3362845099269977,1.922444794636656,0.2891464225471238,0.2405738744359879,0.1918979397093647,0.1949331482983712,0.3507607049526883,0.4154630976974945,0.3288290295907365,0.3653272813866633,,0.3226054116637379,0.1897100254637616
2022-07-27,0.3090757225101297,0.2538281997372288,0.5105512568193729,0.3852426954459125,0.3452496148054724,0.1517016341863541,0.4645478450635901,0.1771089791978082,0.2635740995580383,0.2646256302541891,0.3101916507237995,0.24977884910884,0.2217265449080683,0.2310337197254556,0.1687863917616798,0.2390100019565167,0.2343481512676768,0.42498261436128,0.3501759519182308,0.3086919659566855,2.0565826177469027,0.2484765431319007,0.2176335720078791,0.1790916906477447,0.1718910095180321,0.3119811586454225,0.3818817967765806,0.3121309474151826,0.3421997482896657,0.261928189812369,0.3068444047190629,0.1599723672854292
2022-07-28,0.2913584099999476,0.2369462491594059,0.4966824228687327,0.361336714776544,0.3513842614832573,0.1378305854838677,0.4759119893723951,0.1718717506158435,0.2441724893046965,0.2489402801969833,0.2952899216508876,0.2343382343236073,0.2362864412947669,0.2210373979240585,0.1633798604920804,0.1979242249359008,0.2377103697915581,0.4254112992774936,0.3346828802730131,0.2693507569399494,1.9968381677253424,0.24593480729477218,0.209914737137385,0.1715477395187481,0.1627699899454685,0.2965583554056364,0.3783154858903353,0.3027778658941709,0.3296482518869091,0.2834139085631277,0.2934572253282521,0.1485655842505501
2022-07-29,0.2305992792919633,0.2254407254649883,0.4757048198119746,0.3544177962507465,0.3446694922647298,0.1262950578920161,0.348872825201351,0.1657590242476024,0.2433684807413739,0.2347201377208113,0.2765672147162092,0.2326551180220799,0.1951860228521173,0.211366830696175,0.1574050100480345,0.2059902116872821,0.2374263204764505,0.3974642346629704,0.361084740254633,0.2490474742348791,2.082372590732524,0.24973185130822284,0.2160153748282079,0.1679549722787068,0.1603220966738112,0.2927070349585631,0.3735865546218771,0.2974567389510121,0.2951474366017504,0.266444221510684,0.274843798333552,0.1420889803990669
2022-08-01,0.2533164507807444,0.247014825265697,0.515082194062179,0.3787122509468322,0.3782324912938087,0.1350826424057066,0.3613142505161276,0.1769953073100465,0.2666659746661101,0.2522063875002728,0.3041195066602216,0.2440596915805589,0.238194920275275,0.2232750673466784,0.1717426506787831,0.2148903874317885,0.2435815994684691,0.4182483657437699,0.4031938116865968,0.2648805143448898,2.2475353413549124,0.27298328349399925,0.2114846995964963,0.1690417678626861,0.1650853262689136,0.3184377997617143,0.4067540409007824,0.3222068115437574,0.315920782069655,0.2839151702100451,0.2953611248514804,0.1647346172190117
2022-08-02,0.2743554633261457,0.2548540040780434,0.5355438091161817,0.3864849174595231,0.3926529693883562,0.1438129527682047,0.3779116928047906,0.1937789645498736,0.2792519899039953,0.2716633718869194,0.297011775930693,0.2609040923885008,0.2487848937006061,0.2279222621505057,0.1727226287652865,0.2243616483601231,0.2537113818150211,0.4354689430581616,0.3335991965173378,0.2784763675538241,2.293600751410486,0.27099605664167664,0.196506084957019,0.1765130483560422,0.1797640943635833,0.3375783505620812,0.4281715741245267,0.3374238228796602,0.3066190101898011,0.2846002917678386,0.310834699841418,0.1770060250718859
2022-08-03,0.2529133571768922,0.2347396704625347,0.5297833569881302,0.4077327411308143,0.300196331944166,0.1301190929210568,0.3517516291553859,0.1845775717361522,0.2516462077461899,0.2517976004837786,0.2831989902989618,0.2474910837019767,0.1974889540004912,0.2140892421100534,0.1630062734789841,0.2015088390906772,0.2391963438528854,0.4021119180241767,0.2969403143324607,0.2324777956109058,2.388684191886728,0.22486782978324685,0.1802360537232873,0.1623133482462982,0.1547099130556143,0.3088201005628154,0.4185980674840178,0.3215665485006862,0.2814945878613981,0.265524048392101,0.2941836880951741,0.1491913414541827
2022-08-04,0.2488146313528108,0.2304613048344961,0.5311350433260162,0.4151695016789001,0.3055675484911245,0.1393987784652455,0.3433775035751387,0.1831459043065931,0.2692664203394045,0.2288944470107808,0.2966361765816147,0.2494129490647596,0.2000229927078501,0.2278044791029387,0.1485208979129533,0.2010046438710745,0.204341850153038,0.4018719667855971,0.2916904445712822,0.2318205645655843,1.3959911251483608,0.23999988079395043,0.183962660957684,0.1768868009144761,0.1514249042310618,0.2844732634908273,0.3458662778556525,0.2669941179061048,0.2849833401534081,0.2853877240772812,0.2609190262007758,0.1472822765150482
2022-08-05,0.2480255640733719,0.2226206259204204,0.5168693350481447,0.4032843444028725,0.2974585908811688,0.1191513007386014,0.3318198962927267,0.1756762475514888,0.2528111905508473,0.2170841086314158,0.2740095060125432,0.2343896480589005,0.1884499716841945,0.2043807197194398,0.1393830910008937,0.1871905773006305,0.1934946736303686,0.3817161838782008,0.2804040590971913,0.2327522645908307,1.4113485517513715,0.23045622668785878,0.1757266851040509,0.1663338757529507,0.1443660750742334,0.2776941331558392,0.3583935220476487,0.2539373533883075,0.2689545913348792,0.2551605616961776,0.2370823342611909,0.1320074878661839
2022-08-08,0.2523386662593201,0.2351347884603558,0.5168431251641844,0.4118639305893857,0.3057565247568543,0.1406611240944039,0.3423599770450207,0.1807510281061823,0.2564041527976809,0.224293491530501,0.3001478519859244,0.245736117680891,0.1929452307863585,0.2110474090531761,0.1431033171994147,0.1979570085018806,0.1691883135232514,0.4072390472133796,0.2879740490573583,0.2410853423504195,1.4798996100812638,0.23097078774765165,0.1798582196412148,0.1730134396828711,0.1507399512140607,0.2851180310821984,0.3688829434198307,0.2616370711594326,0.2724051175261611,0.2561253181939315,0.2496099113829528,0.1447459371992014
2022-08-09,0.259581537814432,0.2438802364250162,0.5342703257788763,0.4426015386363831,0.3143264770539185,0.1987674734706505,0.3507890125388829,0.1847901083055152,0.2602590187538856,0.2243661197502144,0.2845753466369747,0.2543347526768357,0.1933743299701413,0.2133925647977492,0.1367787856080793,0.2021296778958249,0.1611848579145068,0.4174988759833978,0.2902050546916326,0.25640380395734,1.4910554626203412,0.2320077835792278,0.1779442575429276,0.1665003795827184,0.1478328858788099,0.3083189204455224,0.3858634490194146,0.2773268998245484,0.2704475452600082,0.2683669301485999,0.2408329397050509,0.1460654908053588
2022-08-10,0.2276840349267441,0.2162060117711752,0.5036855413128688,0.4050452000670453,0.3008162161687484,0.1866492941975295,0.326430970587,0.1690864822480275,0.2311767637400303,0.2012070238715857,0.2728679987820309,0.2281490335790034,0.1797048663954643,0.2019128420521457,0.1306255947988532,0.196389943094131,0.1440131883335633,0.3820838001698872,0.2664762260154597,0.2213323881616471,1.5560562736689028,0.2197499370779472,0.1691965677093781,0.1652453714128208,0.1358993959803552,0.2755999235303659,0.3967403500926504,0.2439439779556548,0.2526770079378325,0.2493843958921715,0.2257256051108375,0.1290024356015548
2022-08-11,0.2301917569396054,0.2273955578650194,0.5142765214451472,0.429567857692301,0.3046175510630981,0.1753861584891261,0.3334169040836026,0.1711474169370805,0.2368404567027302,0.2131382847335246,0.2654653370002103,0.2420642042527981,0.1777842509675439,0.2159863114074349,0.1483277315389219,0.2056989506451843,0.156248957417835,0.3773623106918413,0.2722635323602639,0.2557478281279336,1.5917324348913369,0.24167741407074808,0.1738306487253549,0.1656187056006876,0.1380655840374251,0.287626419685099,0.2848136480314763,0.2613106721642326,0.2482837648190883,0.2584040175851982,0.2315669563686006,0.134051268605802
2022-08-12,0.2277740311272502,0.2095723573386614,0.4997109241749184,0.4152750373943293,0.2758307005731877,0.167963121011234,0.3140937098943851,0.1606597735809059,0.2376374846511141,0.1968699154824423,0.2668367463262234,0.235645216553951,0.1753639512564034,0.2002284471074043,0.1408129716543002,0.1944297224025858,0.1485176205337365,0.3620780430150694,0.2638581079204477,0.2295428203642414,1.6486424753175335,0.24320397713365358,0.1633538731831094,0.1514012818094098,0.1287304384658527,0.2787255682118804,0.2735595283666525,0.2451120021768279,0.2410341351500081,0.2452690394303792,0.2148119313851168,0.1255630873209737
