,AAPL,MSFT,NVDA,CRM,CSCO,IBM,AMZN,VZ,JPM,GS,AXP,V,TRV,UNH,JNJ,MRK,AMGN,BA,CAT,HON,MMM,WMT,PG,KO,MCD,NKE,DIS,HD,CVX,SHW,DIA
2021-04-07,0.3772789639505318,0.4747205050864919,,0.2894595392150201,1.1373568809113386,1.6766045374370315,,3.278864308439357,2.4191952976287947,1.7821076046354876,0.9106534341397994,,0.6716775237068103,0.9632636268667828,2.611455965675707,,2.7182356754954484,0.3743555125177106,1.4664603652686916,0.8294760907434929,3.144527360176141,,1.0581625773460357,2.6135039013902643,1.9467913958989704,1.6071404057492351,0.591639612945252,0.9989380043455012,1.765322010986256,0.4435411929634071,0.6152711931381538
2021-04-08,0.4392191907732319,0.5028545031894482,,0.2975310822897533,1.1475820869789255,1.7047192538681042,,3.1714239367312915,2.5702441837834216,2.072706161580273,0.9378620962061344,,0.6383189031266195,0.9903140493269986,2.733857654840852,,2.79237453494975,0.3645586731435868,1.5637635608577432,0.8713280866338627,3.2074793641512485,,1.0734547290320406,2.745853000327925,2.0091695618438195,1.5060926916495865,0.6021739078308418,1.0340426475216216,1.7370332811531797,0.3271140487873287,0.628749827961948
2021-04-09,0.5562721750529056,0.5309063999970678,,0.3231993235011701,1.1883794725738546,1.751141858926882,,3.158099072025391,2.7818834179548486,2.1409179545675623,1.015905628112484,,0.6618711913580625,1.2964464688988468,2.802877511817211,1.5975096947225422,3.049658491904162,0.357638347775311,1.6637621107063911,0.9974823022211792,3.300983845935688,,1.0605769106228673,2.9548363153566024,2.200694226181385,1.6881858417958882,0.6418002712983205,1.1028475813153873,1.7461330357634768,0.3177277070353295,0.6478247970615976
2021-04-19,0.5474732182952072,0.6244681908084502,,0.355730519043222,1.4449353505401932,1.8971562495937884,,3.749851146514164,0.8822400445702309,0.8875067487945425,0.5069923067191605,0.4301453140876439,0.7777110628676545,0.6295072015349574,1.097015665665667,1.9193482163165696,,0.3538857638473173,0.7745112134121761,1.211697266463105,3.812745507734743,,1.2038119555928748,1.326005198602352,1.0991509345745858,0.7712814584634378,0.5986889492338426,1.385582370903397,1.9899455580021264,0.3883783492732612,0.7912628572345038
2021-04-20,0.5322550844175316,0.6443595860508403,,0.3494685491206907,1.3638631897236684,2.134094420634631,,3.816356255931593,0.8268121504307799,0.7851241250138017,0.4911851700661465,0.4175958128349938,0.8213285176732066,0.7005895599876861,1.2021231250547626,1.9310994020604555,,0.372097744334752,0.7294096963225389,1.1562861165741785,3.864505550496179,,1.2885361609985797,,1.1336805657617677,0.6712445212594812,0.5613939753883165,1.3696185651486867,1.9255499773857927,0.4001803502832887,0.7612386198136974
2021-04-21,0.537110770952151,0.6613233745086432,,0.3537244886492607,1.3928690019999912,2.4258232831267854,,3.85010480993936,0.8584615892574037,0.8096362084820798,0.5008088359994108,0.4631278923590746,0.8593984925303133,0.7346613054553639,1.2636280163415743,2.0275913538572667,,0.353733057112239,0.7953598068896319,1.2391039991398842,4.033891604829232,,1.2764776439053978,1.4518484703643235,1.1651803097857107,0.737376795606745,0.5653632498014166,1.4197868779759977,2.05626750261333,0.4204867398653396,0.8048544612509108
2021-04-22,0.5264415023777463,0.6344689025214506,,0.3643940505494661,1.3742102079981993,2.35572286945065,,3.8013759139088905,0.7901131569722384,0.7756956390667948,0.5170367784147056,0.4833520423979751,0.8429212890085757,0.7251410036974842,1.2267145222986944,1.9784916619217328,,0.3813527110528356,0.7667330662398584,1.2349339068655991,4.102465204551723,,1.187231722170046,1.4740823904878115,1.1896126302849102,0.730390950948202,0.577365062793227,1.3784589851726543,2.0113554617216867,0.4460838794178257,0.7916300490604613
2021-04-23,0.5528926462694582,0.6834255178924923,,0.374599836391527,1.4241869131911704,2.458855368569665,,3.892175850342118,0.8705167166788694,0.8664946289343269,0.4200840723283165,0.4957981651605143,0.9021618041800736,0.7662482439677433,1.2564466355935375,2.0159092229294933,,0.345845009097619,0.803287146977003,1.153705435226405,4.252162186390176,,1.185655219705765,1.5224523349320085,1.2407019919174314,0.7615168492413117,0.5829124731914541,1.4439226061672383,2.041430345321498,0.4629984422813804,0.8305526328875946
2021-04-26,0.5939684103247322,0.7410126101318827,,0.4113127711375994,1.477962163058006,2.551663224111894,,4.075381320053341,0.9216987232446772,0.9747311248209412,0.5472720271198219,0.5070766799032953,0.8971072228829303,0.7456122549223538,1.266063703617642,2.063268292034233,,0.3633486308345509,0.8390221114102173,1.137850495732052,4.390202752606617,,1.1401180529116508,,1.256521319290968,0.8273432726908412,0.6220173151606965,1.4517653227834473,2.1604621541530338,0.4553127121794602,0.8688902199234353
2021-04-27,0.5833669907052199,0.7626938234660133,,0.3957861211232275,,2.61810840973172,,4.067030169992588,0.948029153401413,1.0334818922447453,0.5531712116275799,0.5041820142944433,0.9221866130443857,0.7622341773144508,1.271286424138008,2.1230607293889627,,0.3432307110735552,0.8578954296722554,1.2117868123797233,4.244449047795729,,1.1820330722107604,1.519374845683646,1.3539176287443238,0.8691516731910135,0.6404105707052999,1.512166318091506,2.2759072687673454,0.3815359136778796,0.8729259449981857
